Artist,Title,Album,Date,Lyric,Year,Unnamed: 0,lastfm_tag,genre
Ariana Grande,Be Alright,Dangerous Woman,2016-03-18,midnight shadows when finding love is a battle but daylight is so close so don't you worry 'bout a thing   we're gonna be alright hey we're gonna be alright oh yeah oh yeah we're gonna be alright  refrain baby don't you know all of them tears gon' come and go baby you just gotta make up your mind that every little thing is gonna be alright baby don't you know all of them tears gon' come and go baby you just gotta make up your mind we decide it   we're gonna be alright heyhey we're gonna be alright yeah oh yeah hey we're gonna be alright   in slow motion can't seem to get where we're going but the hard times are golden 'cause they all lead to better days   we're gonna be alright hey we're gonna be alright yeah oh yeah oh yeah we're gonna be alright  refrain baby don't you know all of them tears gon' come and go baby you just gotta make up your mind that every little thing is gonna be alright ooh yeah baby don't you know all of them tears gon' come and go baby you just gotta make up your mind we decide it   we're gonna be alright hey we're gonna be alright ooh baby oh yeah oh yeah we're gonna be alright we're gonna be alright ay,2016.0,,pop,Pop
Ariana Grande,Break Free,My Everything,2014-07-03,click here to read how zedd and ariana grande got together to make break free   if you want it take it i should've said it before tried to hide it fake it i can't pretend anymore  pre i only wanna die alive never by the hands of a broken heart i don't wanna hear you lie tonight now that i've become who i really am   this is the part when i say i don't want ya i'm stronger than i've been before this is the part when i break free 'cause i can't resist it no more this is the part when i say i don't want ya i'm stronger than i've been before this is the part when i break free 'cause i can't resist it no more   you were better deeper i was under your spell yeah like a deadly fever yeah babe on the highway to hell yeah  pre i only wanna die alive never by the hands of a broken heart i don't wanna hear you lie tonight now that i've become who i really am   this is the part when i say i don't want ya i'm stronger than i've been before this is the part when i break free 'cause i can't resist it no more this is the part when i say i don't want ya i'm stronger than i've been before this is the part when i break free 'cause i can't resist it no more   no more baby oohoohooh thought of your body i came alive it was lethal it was fatal in my dreams it felt so right but i woke up every time ooh baby   this is the part when i say i don't want ya i'm stronger than i've been before oohoohoohooh this is the part when i break free 'cause i can't resist it no more this is this is the part when i say i don't want ya i'm stronger than i've been before this is the part when i break free 'cause i can't resist it no more,2014.0,,pop,Pop
Ariana Grande,Touch It,Dangerous Woman,2016-05-20,how do i make the phone ring why do i even care how are you all around me when you're not really there hmm when you're not really there hey yeah mm how do i feel you on me when you're not on my skin why do you say you want me then tell me you're not coming in ah yeah baby just come on in hmm yeah   'cause every time i'm with you i go into a zone and i remember all the places you wanna go take me all the way ooh ain't nobody gonna touch it touch it touch it 'cause every time i see you i don't wanna behave i'm tired of being patient so let's pick up the pace take me all the way ooh ain't nobody gonna touch it touch it touch it   how do you know i'm breathing when i'm holding my breath why don't we face the danger just for the night and forget ohoh baby let's just forget nooh remind me why we're taking a break it's obviously insane 'cause we both know what we want so why don't we fall in love baby let's fall in love ohoh   'cause every time i'm with you i go into a zone and i remember all the places you wanna go take me all the way ooh ain't nobody gonna touch it touch it touch it 'cause every time i see you i don't wanna behave i'm tired of being patient so let's pick up the pace take me all the way ooh ain't nobody gonna touch it touch it touch it  refrain oh ain't nobody gonna touch it touch it touch it baby ain't nobody gonna touch it touch it touch it eh nobody bae baby ain't nobody gonna touch it touch it touch it oh ain't nobody gonna touch it oh no ehey   remind me why we're taking a break it's obviously insane 'cause we both know what we want so why don't we fall in love baby let's be in love   'cause every time i'm with you every time i'm with you ah i go into a zone and i remember all the places you wanna go all the places you wanna go take me all the way the way ooh no ain't nobody gonna touch it touch it touch it no ain't nobody gonna ain't nobody gonna 'cause every time i see you i don't wanna behave see you i don't wanna behave i'm tired of being patient so let's pick up the pace patient so let's pick up the pace take me all the way the way ooh ooh ain't nobody gonna touch it touch it touch it ahhahh ooh   oohoohoohooh baby ain't nobody gonna baby baby ain't nobody gonna ahhahhahh woah oh baby ain't nobody gonna oohooh ehey,2016.0,,pop,Pop
Ariana Grande,Right There,Yours Truly,2013-08-06,ariana grande oohooh hey if you wanna party if you if you wanna party put your hands up put your hands up if you if you wanna party if you if you wanna party so put your hands up put your hands up hands up  refrain ariana grande big sean you got it you got it babe see ya you got it you got it babe got it huh you got it you got it babe sean don you got it you got it babe   big sean  ariana grande okay this this this one for my number one girl who got the top spot title spent a hour in the bathroom walked out looking like a model god doing what you do got me right there with apollo on the moon who needs genies in a bottle girl if they already got you got you i got you boy you make me feel so lucky finally the stars align never has it been so easy to be in love and to give you this heart of mine  pre  ariana grande you know what i need ayy i know what you like ayy put it all together baby we could be alright hey how could this be wrong when it feels so right yeah i really love you i really love you oh and i'll never let you go   ariana grande you should know i'm never gonna change i'm always gonna stay you call for me i'm right there right there right there right there 'cause you listen and you care you're so different no one compares and if you never change i'm gonna stay right there i'll always be right there  refrain ariana grande you got it you got it babe if you wanna party if you if you wanna party you got it you got it babe yeah put your hands up put your hands up   ariana grande and i get butterflies just thinking about you boy you're on my mind my mind sometimes i catch myself daydreaming lost in your eyes and i lose all track of time track of time  pre  ariana grande you know what i need ayy i know what you like ayy put it all together baby we could be alright alright hey how can this be wrong when it feels so right yeah i really need you i really love you oh and i'll never let you go   ariana grande big sean you should know i'm never gonna change i'm always gonna stay you call for me i'm right there right there right there right there 'cause you listen and you care you're so different no one compares and if you never change i'm gonna stay right there what okay i'll always be right there what   big sean  ariana grande now if all fell through would you catch me before the pavement what if my benz turned back to public transportation so swear would you still be at home for me with the candles waiting what and get my mind back adjacent to the place of a young visionary a player too you know i have some girls missionary ooh my black book and numbers thicker than the dictionary and bible i got it recycled i love and i like you five course meals even though you don't mind a drivethru that's why i got you and i'll never let you go i got you   ariana grande big sean you should know oh i'm never gonna change i'm never gonna change i'm always gonna stay i'm always gonna stay oh you call for me i'm right there i'm right there right there oohoohoohooh 'cause you listen and you care you're so different no one compares and if you never change i'm gonna stay right there big sean don i'll always be right there carry on yeah   ariana grande big sean if you wanna party if you if you wanna party you got it oh put your hands up put your hands up i'll always be right there oh  if you wanna party if you if you wanna party yeah put your hands up put your hands up i'll always be right there you got it you got it babe if you wanna party put your hands up gods you got it you got it babe put your hands up you got it you got it babe if you wanna party if you if you wanna party you got it you got it babe put your hands up put your hands up got it babe,2013.0,,pop,Pop
Ariana Grande,Honeymoon Avenue,Yours Truly,2013-08-30,ariana grande  leon thomas iii shoodoodoodumdoo dada shoodoodoodumdoo dada shabada shabada da da uhhuh da da ooh yeah da da mmm ah da da it's the rascals   i looked in my rear view mirror and it seemed to make a lot more sense than what i see ahead of us ahead of us yeah uh i'm ready to make that turn before we both crash and burn 'cause that could be the death of us the death of us  pre baby you know how to drive in rain and you decided not to make a change stuck in the same old lane goin' the wrong way home   i feel like my heart is stuck in bumpertobumper traffic i'm under pressure 'cause i can't have you the way that i want let's just go back to the way it was when we were on honeymoon avenue honeymoon avenue baby coastin' like crazy can we get back to the way it was   hey what happened to the butterflies guess they encountered that stop sign and my heart is at a yellow light a yellow light hey right when i think that we've found it found it well that's when we start turnin' around turnin' around you're sayin' baby don't worry but we're still goin' the wrong way  pre baby you know how to drive in rain and you decided not to make a change stuck in the same old lane goin' the wrong way home   i feel like my heart is stuck in bumpertobumper traffic i'm under pressure 'cause i can't have you the way that i want let's just go back to the way it was when we were on honeymoon avenue honeymoon avenue baby coastin' like crazy can we get back to the way it was   they say only fools fall in love well they must've been talkin' about us and sometimes i feel like i've been here before i could be wrong but i know i'm right we're gon' be lost if we continue to fight honey i know that we can find our way home   i feel like my heart is stuck in bumpertobumper traffic i'm under pressure 'cause i can't have you the way that i want let's just go back to the way it was when we were on honeymoon avenue honeymoon avenue my baby coastin' like crazy can we get back to the way it was when we were on honeymoon avenue honeymoon avenue baby coastin' like crazy can we get back to the way it was   baby you know how to drive in rain and you decided not to make a change stuck in the same old lane goin' the wrong way home i feel like my heart is stuck in traffic i'm under pressure pressure let's just go back to the way it was when we were on honeymoon avenue honeymoon avenue honeymoon avenue honeymoon avenue avenue let's just go back bbbback back back,2013.0,,pop,Pop
Ariana Grande,Bad Decisions,Dangerous Woman,2016-05-20,no yeah hey   boy you know that you drive me crazy but it's one of the things i like 'cause i know when you need it baby that i got that oohooh let 'em keep let 'em keep on talkin' but it don't matter what they say 'cause you know when you hear me knockin' gonna get that oohooh  pre i've been doing stupid things wilder than i've ever been you've become my favorite sin so let 'em keep let 'em keep on talking that's right   we got that hood love we got that good love we got that hot love we got that i don't give a what love we got that one life gimme that all night we got that bonnie and clyde love they say it's wrong but that's the way you turn me on we got that hood love we got that good love make me make bad boy you make me make bad decisions bad boy you make me make bad decisions   no they ain't gonna understand it understand what i see in you they don't know when you touch my body that i see the truth let 'em keep let 'em keep on talking 'cause i know that i got someone anytime that i need some danger gonna get that oohooh  pre i've been doing stupid things wilder than i've ever been you've become my favorite sin so let 'em keep let 'em keep on talking that's right   we got that hood love we got that good love we got that hot love we got that i don't give a what love we got that one life gimme that all night we got that bonnie and clyde love they say it's wrong they say it's wrong but that's the way you turn me on we got that hood love we got that good love make me make bad boy you make me make bad decisions boy you make me bad boy you make me make bad decisions boy babe   nah yeah don't you know i ain't fuckin' with them good boys know you love me like ain't nobody could boy if you want it boy you got it ain't you ever seen a princess be a bad bitch   we got that hood love we got that good love we got that hot love we got that i don't give a what love we got that one life gimme that all night we got that bonnie and clyde love they say it's wrong they say it's wrong but that's the way you turn me on you turn me on we got that hood love we got that good love make me make bad boy you make me make bad decisions bad boy you make me make bad decisions bad boy you make me make bad decisions bad boy you make me make bad decisions,2016.0,,rnb,R&B
Ariana Grande,Tattooed Heart,Yours Truly,2013-08-30,you don't need a lot of money honey you don't have to play no games all i need is all your lovin' to get the blood rushing through my veins oh i wanna say we're going steady like it's 954 no it doesn't have to be forever just as long as i'm the name on your tattooed heart   tattooed heart tattooed heart tattooed heart tattooed heart tattooed heart tattooed heart   you don't need to worry about making me crazy 'cause i'm way past that yeah and so just call me if you want me 'cause you got me and i'll show you how much i want to be on your tattooed heart   tattooed heart tattooed heart tattooed heart tattooed heart tattooed heart tattooed heart just as long as i'm the name on your tattooed heart   wrap me in your jacket my baby and lay me in your bed and kiss me underneath the moonlight darling let me trace the lines on your tattooed heart   tattooed heart tattooed heart tattooed heart tattooed heart tattooed heart tattooed heart just as long as i'm the name on your tattooed heart,2013.0,,soul,R&B
Ariana Grande,Baby I,Yours Truly,2013-07-22,baby i got love for thee so deep inside of me i don't know where to start yeah yeah i love you more than anything but the words can't even touch what's in my heart no no  pre  when i try to explain it i be sounding insane the words don't ever come out right i get all tonguetied and twisted i can't explain what i'm feeling and i say baby baby ohwoah ohwoah baby   baby i oh baby oh baby my baby baby i oh baby baby i baby i all i'm tryna say is you're my everything baby but every time i try to say it words they only complicate it baby baby ohwoah ohwoah   baby i'm so down for you no matter what you do real talk i'll be around yeah yeah ooh baby baby i been feeling you before i even knew what feelings were about oh baby  pre  when i try to explain it i be sounding all crazy words don't ever come out right i get all tonguetied and twisted i can't explain what i'm feeling and i say baby baby ohwoah ohwoah baby   baby i oh baby oh baby my baby baby i oh baby baby i baby i all i'm tryna say is you're my everything baby but every time i try to say it words they only complicate it baby baby ohwoah ohwoah baby baby oohwoah   straight up you got me all in how could i not be i sure hope you know i sure hope you know if it's even possible i love you more than the word love can say yeah it's better not explaining that's why i keep saying   baby i oh baby oh baby my baby baby i oh baby baby i baby i all i'm tryna say is you're my everything baby but every time i try to say it words they only complicate it baby baby ohwoah ohwoah baby baby baby baby i oh baby oh baby my baby baby i oh baby baby i baby i all i'm tryna say is you're my everything baby but every time i try to say it words they only complicate it every time i try to say it words they only complicate it every time i try to say it words they only complicate it baby baby ohwoah ohwoah baby baby,2013.0,,pop,Pop
Ariana Grande,Why Try,My Everything,2014-08-25,i've been living with devils and angels angels angels realize you and i are in the same boat same boat yeah kills me how you love me then you cut me down i'll do the same we've been living like angels and devils devils   i'm loving the pain i never wanna live without it so why do we try you drive me insane now we're screaming just to see who's louder so why do we try you got me like  post nanananananana nanananananana nanananananana nanananananana ooh yeah   you and i redefine being lovesick lovesick lovesick through it all you could still make my heart skip heart skip yeah even when you're yelling at me i still think you're beautiful through it all you could still make my heart skip heart skip   i'm loving the pain i never wanna live without it so why do we try you drive me insane now we're screaming just to see who's louder so why do we try you got me like   nanananananana nanananananana nanananananana nanananananana ooh baby look at us we been livin' like angels livin' like devils ooh baby look at us we been lovin' like angels lovin' like devils ooh baby look at us we been livin' like angels livin' like devils ooh baby look at us we been lovin' like angels lovin' like devils ooh baby look   i'm in love with the pain i never wanna live without it so why do we try do we tryy yeah yeah you drive me insane now we're screaming just to see who's louder so why do we try do we try yeah you got me like  post nanananananana nanananana nanananananana nanananana nanananananana ay yeahyeah nanananananana   nanananananana nananana nanananananana yeah nanananananana ay yeah nanananananana,2014.0,,pop,Pop
Beyoncé,Formation,Lemonade,2016-02-06,messy mya what happened at the new wil'ins bitch i'm back by popular demand  refrain beyoncé y'all haters corny with that illuminati mess paparazzi catch my fly and my cocky fresh i'm so reckless when i rock my givenchy dress stylin' i'm so possessive so i rock his roc necklaces my daddy alabama momma louisiana you mix that negro with that creole make a texas bama i like my baby heir with baby hair and afros i like my negro nose with jackson five nostrils earned all this money but they never take the country out me i got hot sauce in my bag swag  interlude messy mya  big freedia oh yeah baby oh yeah i oh oh yes i like that i did not come to play with you hoes haha i came to slay bitch i like cornbreads and collard greens bitch oh yes you besta believe it  refrain beyoncé y'all haters corny with that lluminati mess paparazzi catch my fly and my cocky fresh i'm so reckless when i rock my givenchy dress stylin' i'm so possessive so i rock his roc necklaces my daddy alabama momma louisiana you mix that negro with that creole make a texas bama i like my baby heir with baby hair and afros i like my negro nose with jackson five nostrils earned all this money but they never take the country out me i got hot sauce in my bag swag   beyoncé i see it i want it i stunt yellow boneit i dream it i work hard i grind 'til i own it i twirl on them haters albino alligators el camino with the seat low sippin' cuervo with no chaser sometimes i go off i go off i go hard i go hard get what's mine take what's mine i'm a star i'm a star 'cause i slay slay i slay hey i slay okay i slay okay all day okay i slay okay i slay okay i slay okay we gon' slay slay gon' slay okay we slay okay i slay okay i slay okay okay okay i slay okay okay okay okay okay okay okay ladies now let's get in formation 'cause i slay okay ladies now let's get in formation 'cause i slay prove to me you got some coordination 'cause i slay slay trick or you get eliminated  verse beyoncé when he fuck me good i take his ass to red lobster 'cause i slay when he fuck me good i take his ass to red lobster we gon slay if he hit it right i might take him on a flight on my chopper i slay drop him off at the mall let him buy some j's let him shop up 'cause i slay i might get your song played on the radio station 'cause i slay i might get your song played on the radio station 'cause i slay you just might be a black bill gates in the making 'cause i slay i just might be a black bill gates in the making   beyoncé i see it i want it i stunt yellow boneit i dream it i work hard i grind 'til i own it i twirl on my haters albino alligators el camino with the seat low sippin' cuervo with no chaser sometimes i go off i go off i go hard i go hard take what's mine take what's mine i'm a star i'm a star 'cause i slay slay i slay hey i slay okay i slay okay i slay okay i slay okay i slay okay i slay okay we gon' slay slay gon' slay okay we slay okay i slay okay i slay okay okay okay i slay okay okay okay okay okay okay okay ladies now let's get in formation i slay okay ladies now let's get in formation 'cause i slay prove to me you got some coordination 'cause i slay slay trick or you get eliminated i slay   beyoncé okay ladies now let's get in formation i slay okay ladies now let's get in formation you know you that bitch when you cause all this conversation always stay gracious best revenge is your paper   girl i hear some thunder golly look at that water boy oh lord,2016.0,1.0,rnb,R&B
